SA1,SA2,VT5,PRNO,PROG
-10,17,2,140795,210
-9,22,3,140795,211
-7,26,5,140795,211
-6,30,2,140795,211
-6,30,2,140795,211
-6,30,2,140795,211
-8,31,0,140795,212
-11,28,0,140795,212
-13,30,0,140795,213
-13,34,0,140795,213
-11,29,3,140795,213
-9,28,3,140795,214
-9,28,3,140795,214
-9,28,5,140795,214
-12,25,3,140795,215
-6,21,3,140795,215
-5,16,1,140795,215
-5,16,1,140795,215
-9,2,5,140795,216
3,0,3,140795,217
0,3,3,140795,217
-4,6,5,140795,217
-5,4,3,140795,218
-5,5,3,140795,218
-5,5,2,140795,218
-2,5,5,140795,219
0,3,5,140795,219
2,6,9,140795,219
4,7,6,140795,219
0,9,1,140795,220
-18,-4,-4,140795,220
-18,-4,-8,140795,220
-18,-4,-8,140795,220
2,16,-11,140795,221
4,14,-3,140795,221
-17,-9,-7,140795,222
-17,-9,-7,140795,222
-17,-9,-3,140795,222
11,3,0,140795,222
13,-6,0,140795,223
21,-4,-2,140795,223
17,-14,-3,140795,224
13,-16,-2,140795,224
13,-16,-2,140795,224
7,-9,-2,140795,225
7,-9,-2,140795,225
7,-9,-2,140795,225
7,-4,-2,140795,225
-5,13,-2,140795,225
-9,28,-3,140795,226
-9,28,-3,140795,226
-9,28,0,140795,226
-29,16,0,140795,226
-13,34,2,140795,227
-20,43,-2,140795,227
-20,43,-2,140795,227
-20,43,-4,140795,228
-20,43,-4,140795,228
-20,43,-4,140795,228
-15,37,-3,140795,229
-12,31,3,140795,229
-7,25,6,140795,229
-23,1,9,140795,230
3,14,7,140795,230
12,3,7,140795,230
12,3,7,140795,230
26,-15,3,140795,231
32,-22,3,140795,231
30,-28,1,140795,232
30,-28,0,140795,232
30,-31,0,140795,232
33,-44,0,140795,232
57,-47,1,140795,233
57,-47,1,140795,233
61,-52,-3,140795,234
62,-56,-3,140795,234
64,-61,-6,140795,234
70,-68,-6,140795,235
65,-71,0,140795,235
63,-75,-2,140795,235
63,-75,-3,140795,236
63,-75,-3,140795,236
61,-87,-3,140795,236
62,-91,-6,140795,236
58,-90,-2,140795,236
57,-87,1,140795,237
49,-79,0,140795,237
46,-74,2,140795,238
46,-67,2,140795,238
42,-57,2,140795,238
31,-31,-2,140795,239
31,-31,-2,140795,239
26,-21,-4,140795,239
26,-21,-4,140795,240
26,-21,-4,140795,240
20,4,-3,140795,240
15,13,-6,140795,240
13,21,-2,140795,241
9,42,1,140795,242
8,44,1,140795,242
8,44,1,140795,242
4,45,0,140795,242
3,43,1,140795,242
-2,48,2,140795,243
-2,48,0,140795,243
-5,45,1,140795,243
3,42,1,140795,244
-5,32,5,140795,244
-7,35,2,140795,245
-5,23,-3,140795,245
-22,23,-3,140795,245
-8,39,-6,140795,246
-13,37,-6,140795,246
-32,22,-6,140795,246
-15,41,-2,140795,246
-15,39,-4,140795,247
-15,39,-6,140795,247
-15,39,-6,140795,247
-17,40,0,140795,247
-36,20,0,140795,248
-16,34,-3,140795,248
-16,34,-2,140795,249
-3,25,-7,140795,249
-4,25,-7,140795,249
-3,16,-4,140795,250
1,13,0,140795,250
1,13,0,140795,250
1,13,-4,140795,251
3,10,-2,140795,251
1,7,-2,140795,251
1,7,-2,140795,251
1,3,-4,140795,252
5,3,0,140795,253
6,7,5,140795,253
6,7,5,140795,253
2,12,3,140795,254
3,17,1,140795,254
-2,25,-3,140795,254
-2,25,-3,140795,255
-5,34,-2,140795,255
-7,35,0,140795,255
-7,35,0,140795,255
-7,35,0,140795,255
-7,35,0,140795,255
-4,25,-2,140795,256
2,16,-3,140795,257
3,10,-4,140795,257
6,0,-10,140795,258
6,-6,-6,140795,258
6,-6,-8,140795,259
6,-6,-8,140795,259
9,-13,-7,140795,259
10,-15,-7,140795,259
17,-19,-8,140795,259
18,-22,-7,140795,260
18,-22,-7,140795,260
23,-29,-10,140795,260
22,-35,-10,140795,260
30,-39,-8,140795,261
30,-47,-10,140795,261
33,-52,-11,140795,262
30,-50,-8,140795,262
30,-50,-8,140795,262
29,-46,-2,140795,263
20,-38,-2,140795,263
14,-22,-2,140795,263
8,-9,-4,140795,263
8,-9,-4,140795,263
0,39,-6,140795,264
5,69,-2,140795,264
18,101,0,140795,264
28,140,3,140795,265
28,71,2,140795,266
28,77,-2,140795,266
-77,104,2,140795,267
-80,111,2,140795,267
-80,111,2,140795,267
-80,103,5,140795,267
-80,103,5,140795,267
-80,113,0,140795,268
-87,142,0,140795,268
-87,135,0,140795,268
-98,180,-2,140795,269
-101,189,1,140795,269
-101,189,-4,140795,269
-101,189,-4,140795,269
-101,185,-7,140795,270
-101,186,-15,140795,270
-97,177,-24,140795,270
-70,187,-19,140795,271
-89,164,-19,140795,271
-89,137,-23,140795,271
-89,137,-32,140795,271
-89,128,-41,140795,272
-82,137,-67,140795,272
-82,137,-67,140795,272
-85,131,-67,140795,272
-85,191,59,140795,273
-94,142,36,140795,274
-94,142,22,140795,274
-61,142,22,140795,274
-98,153,14,140795,274
-75,178,11,140795,275
-75,133,20,140795,275
-75,133,20,140795,275
-94,155,15,140795,275
-94,155,14,140795,276
-89,152,11,140795,276
-69,169,11,140795,276
-58,169,11,140795,276
-87,134,13,140795,277
-88,134,14,140795,277
-88,134,13,140795,278
-88,134,13,140795,278
-58,153,10,140795,278
-84,123,10,140795,278
-81,121,13,140795,278
-81,127,7,140795,279
-76,112,13,140795,279
-76,112,15,140795,280
-47,112,15,140795,280
-18,112,15,140795,280
-56,117,14,140795,280
-56,92,15,140795,281
-56,92,15,140795,281
-62,97,13,140795,281
-64,106,11,140795,281
-64,106,11,140795,281
-64,105,9,140795,282
-70,93,7,140795,282
-68,101,6,140795,283
-68,101,6,140795,283
-66,102,11,140795,283
-66,102,11,140795,283
-66,102,11,140795,284
-61,99,11,140795,284
-56,91,9,140795,284
-56,83,7,140795,284
-45,81,3,140795,285
-44,56,6,140795,285
-36,42,5,140795,286
-36,42,5,140795,286
-36,13,5,140795,286
-27,8,7,140795,286
-5,-6,6,140795,287
-5,-15,3,140795,287
-5,-15,1,140795,287
54,-97,1,140795,287
57,-77,1,140795,287
57,-62,-2,140795,287
57,-70,-3,140795,287
57,-70,-3,140795,287
57,-70,-3,140795,287
57,-67,-3,140795,287
57,-67,-6,140795,287
57,-60,-6,140795,287
57,-60,-6,140795,287
57,-60,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140795,287
35,-64,-10,140789,0
35,-64,-10,140789,0
35,-64,-10,140789,0
35,-64,-16,140789,0
30,-56,-16,140789,0
30,-56,-16,140789,0
24,-45,-25,140789,1
14,-61,-28,140789,1
14,-61,-28,140789,1
14,-38,-16,140789,2
31,-38,-16,140789,2
31,-38,-10,140789,2
31,-38,-10,140789,2
31,-47,-15,140789,2
31,-47,-15,140789,2
28,-56,-15,140789,2
28,-56,-15,140789,2
29,-53,-15,140789,3
29,-53,-20,140789,3
30,-58,-20,140789,3
30,-58,-20,140789,3
30,-58,-20,140789,3
30,-57,-23,140789,3
39,-74,-30,140789,4
39,-74,-30,140789,4
39,-74,-30,140789,4
39,-70,-47,140789,4
39,-70,-47,140789,4
39,-70,-47,140789,4
44,-90,24,140789,4
44,-90,16,140789,5
44,-86,16,140789,5
44,-86,16,140789,5
51,-104,13,140789,5
51,-104,13,140789,5
51,-104,13,140789,5
51,-101,14,140789,5
51,-101,14,140789,5
51,-101,15,140789,6
51,-122,15,140789,6
51,-122,15,140789,6
48,-137,19,140789,6
48,-137,19,140789,6
48,-137,19,140789,6
48,-139,14,140789,7
48,-139,14,140789,7
48,-139,22,140789,7
48,-133,22,140789,7
48,-133,22,140789,7
48,-133,22,140789,7
48,-152,10,140789,7
48,-152,10,140789,7
48,-152,6,140789,8
49,-173,6,140789,8
49,-173,5,140789,8
48,-172,5,140789,8
48,-172,2,140789,8
46,-174,2,140789,8
46,-174,2,140789,8
46,-174,0,140789,9
46,-183,0,140789,9
46,-183,0,140789,9
46,-191,-2,140789,9
50,-183,-2,140789,9
50,-183,-4,140789,10
51,-184,-4,140789,10
51,-173,-6,140789,10
51,-173,-6,140789,10
51,-173,-6,140789,10
51,-178,-8,140789,11
51,-178,-8,140789,11
51,-178,-8,140789,11
66,-198,-7,140789,11
58,-193,-8,140789,11
58,-193,-8,140789,11
64,-191,-4,140789,12
64,-191,-4,140789,12
64,-171,-4,140789,12
